unique_id,date,title,company,type,experience,salary,interview_difficulty
134289272853488,2022-12-17,trainee,Siemens,non-Tech,1,82592,98.11
134289272853536,2022-09-03,platform engineer,Apple,Tech,1,87980,82.09
134289272853584,2022-11-06,devops engineer,Apple,Tech,1,84944,81.02
134289272853632,2022-06-07,mechanic,Siemens,non-Tech,1,97445,81.77
134289272853680,2022-10-02,mechanic,Boeing,non-Tech,,95288,79.3
134289272853728,2022-10-16,trainee,Boeing,non-Tech,1,96392,85.88
134289272853776,2022-09-15,trainee,Boeing,non-Tech,,72006,80.74
134289272853824,2022-05-27,mechanic,Boeing,non-Tech,2,,
134289272853872,,database engineer,Apple,Tech,1,93989,68.06
134289272853920,2022-12-12,mechanic,Boeing,non-Tech,1,90720,94.81
134289272853968,2022-11-13,mechanic,Siemens,non-Tech,2,91875,99.83
134289272854016,2022-11-15,database engineer,Apple,Tech,3,61101,75.15
134289272854064,2022-11-22,database engineer,Apple,Tech,2,76104,73.86
134289272854112,2022-12-08,eletrician,Siemens,non-Tech,3,85996,84.38
134289272854160,2022-11-14,mechanic,Boeing,non-Tech,2,61930,60.69
134289272854208,2022-10-12,eletrician,Siemens,non-Tech,1,67646,69.15
134289272854256,2022-07-31,trainee,Siemens,non-Tech,2,67929,86.85
134289272854304,2022-08-25,platform engineer,Apple,Tech,1,94452,75.46
134289272854352,2022-08-05,trainee,Siemens,non-Tech,2,81244,62.25
134289272854400,2022-11-24,database engineer,Apple,Tech,2,66430,87.09
134289272854448,2022-12-31,mechanic,Boeing,non-Tech,3,80226,64.95
134289272854496,2022-12-17,trainee,Siemens,non-Tech,4,74100,95.84
134289272854544,2022-07-19,trainee,Siemens,non-Tech,1,79498,66.63
134289272854592,2022-06-20,eletrician,Siemens,non-Tech,2,74639,84.02
134289272854640,2022-10-18,devops engineer,Apple,Tech,1,66174,
134289272854688,2022-12-22,devops engineer,Apple,Tech,,65125,68.35
134289272854736,2022-08-28,trainee,Boeing,non-Tech,1,71695,85.98
134289272854784,2022-11-05,trainee,Siemens,non-Tech,1,62319,77.83
134289272854832,2022-12-22,eletrician,Siemens,non-Tech,2,83592,74.63
134289272854880,2022-12-17,database engineer,Apple,Tech,2,85128,82.82
134289272854928,2022-11-21,eletrician,Siemens,non-Tech,3,69708,
134289272854976,2022-11-06,platform engineer,Apple,Tech,2,77827,80.37
134289272855024,2022-11-18,devops engineer,Apple,Tech,1,71198,74.76
134289272855072,,devops engineer,Apple,Tech,1,71222,91.69
134289272855120,2022-08-10,database engineer,Apple,Tech,1,87466,60.06
134289272855168,2022-12-08,database engineer,Apple,Tech,2,92761,70.63
134289272855216,2022-07-20,designer,Boeing,non-Tech,1,81890,92.89
134289272855264,2022-09-24,mechanic,Siemens,non-Tech,1,86099,81.86
134289272855312,2022-11-28,mechanic,Boeing,non-Tech,2,80127,80.86
134289272855360,2022-12-04,eletrician,Siemens,non-Tech,,84631,87.56
134289272855408,2022-10-13,platform engineer,Apple,Tech,2,75577,75.06
134289272855456,2022-11-12,devops engineer,Apple,Tech,2,87194,86.47
134289272855504,2022-08-24,platform engineer,Apple,Tech,3,71366,87.74
134289272855552,2022-11-21,trainee,Boeing,non-Tech,,80509,88.46
134289272855600,2022-10-26,database engineer,Apple,Tech,1,68879,73.05
134289272855648,2022-08-12,platform engineer,Apple,Tech,1,80518,91.42
134289272855696,2022-07-26,eletrician,Siemens,non-Tech,1,83652,95.88
134289272855744,2022-10-21,trainee,Boeing,non-Tech,1,90726,83.04
134289272855792,2022-12-09,trainee,Siemens,non-Tech,3,65744,83.73
134289272855840,2022-10-03,trainee,Boeing,non-Tech,3,76804,89.96
134289272855888,2022-07-02,database engineer,Apple,Tech,2,89031,64.73
134289272855936,2022-08-01,mechanic,Boeing,non-Tech,3,62468,98.37
134289272855984,2022-12-15,trainee,Siemens,non-Tech,1,61523,66.93
134289272856032,2022-07-24,trainee,Siemens,non-Tech,1,79700,77.24
134289272856080,,database engineer,Apple,Tech,1,79710,86.32
134289272856128,2022-12-09,trainee,Siemens,non-Tech,1,80713,80.57
134289272856176,2022-11-26,trainee,Siemens,non-Tech,1,79254,69.2
134289272856224,2022-12-18,platform engineer,Apple,Tech,1,79288,62.72
134289272856272,,mechanic,Siemens,non-Tech,1,87928,94.42
134289272856320,2022-09-03,designer,Boeing,non-Tech,,69544,79.76
134289272856368,2022-10-23,trainee,Siemens,non-Tech,3,94520,60.82
134289272856416,2022-10-04,database engineer,Apple,Tech,,,64.94
134289272856464,2022-12-02,devops engineer,Apple,Tech,1,65416,82.38
134289272856512,2022-11-09,mechanic,Boeing,non-Tech,1,87308,82.27
134289272856560,2022-07-19,database engineer,Apple,Tech,2,73472,83.05
134289272856608,2022-06-19,platform engineer,Apple,Tech,1,65673,60.52
134289272856656,2022-10-15,trainee,Siemens,non-Tech,1,65362,81.36
134289272856704,2022-05-13,devops engineer,Apple,Tech,2,80145,78.51
134289272856752,2022-09-22,mechanic,Boeing,non-Tech,2,66029,
134289272856800,2022-12-28,platform engineer,Apple,Tech,3,65013,78.33
134289272856848,2022-04-24,platform engineer,Apple,Tech,2,92284,83.0
134289272856896,2022-09-25,designer,Boeing,non-Tech,1,66347,77.96
134289272856944,2022-11-23,designer,Boeing,non-Tech,2,88062,78.36
134289272856992,2022-10-13,devops engineer,Apple,Tech,2,75911,95.6
134289272857040,2022-05-15,eletrician,Siemens,non-Tech,2,83549,80.59
134289272857088,2022-12-17,trainee,Siemens,non-Tech,2,71538,71.93
134289272857136,2022-08-31,eletrician,Siemens,non-Tech,3,76928,74.15
134289272857184,2022-11-28,eletrician,Siemens,non-Tech,3,81681,63.69
134289272857232,2022-10-18,platform engineer,Apple,Tech,3,83059,93.26
134289272857280,2022-06-23,trainee,Siemens,non-Tech,2,93620,
134289272857328,2022-11-08,database engineer,Apple,Tech,3,86923,85.9
134289272857376,2022-09-23,devops engineer,Apple,Tech,2,81074,78.5
134289272857424,2022-11-28,eletrician,Siemens,non-Tech,1,91263,61.46
134289272857472,2022-12-23,mechanic,Siemens,non-Tech,3,88533,92.58
134289272857520,2022-10-15,trainee,Siemens,non-Tech,2,70722,80.67
134289272857568,,designer,Boeing,non-Tech,1,66600,73.05
134289272857616,2022-05-09,platform engineer,Apple,Tech,1,77302,86.75
134289272857664,2022-12-05,platform engineer,Apple,Tech,1,75828,73.06
134289272857712,2022-11-24,platform engineer,Apple,Tech,4,71129,92.46
134289272857760,2022-11-24,platform engineer,Apple,Tech,2,84394,75.97
134289272857808,2022-10-21,platform engineer,Apple,Tech,3,76982,88.53
134289272857856,2022-11-14,mechanic,Siemens,non-Tech,1,86654,90.08
134289272857904,2022-10-03,devops engineer,Apple,Tech,1,84606,86.73
134289272857952,2022-07-16,devops engineer,Apple,Tech,3,73521,71.47
134289272858000,2022-06-22,platform engineer,Apple,Tech,2,70703,84.45
134289272858048,2022-12-28,mechanic,Boeing,non-Tech,2,70685,69.2
134289272858096,2022-12-13,trainee,Siemens,non-Tech,2,86369,90.98
134289272858144,2022-04-29,mechanic,Siemens,non-Tech,3,64978,81.14
134289272858192,2022-05-11,designer,Boeing,non-Tech,1,93283,78.51
134289272858240,2022-06-21,trainee,Boeing,non-Tech,2,68609,72.97
134289272858288,2022-11-16,eletrician,Siemens,non-Tech,2,91790,87.93
134289272858336,2022-09-19,database engineer,Apple,Tech,2,99894,82.78
134289272858384,2022-12-30,platform engineer,Apple,Tech,2,99669,90.29
134289272858432,2022-11-11,platform engineer,Apple,Tech,1,93907,69.22
134289272858480,2022-11-29,platform engineer,Apple,Tech,2,89260,85.93
134289272858528,2022-10-08,mechanic,Boeing,non-Tech,3,79003,91.83
134289272858576,2022-09-29,designer,Boeing,non-Tech,3,70244,90.77
134289272858624,,trainee,Siemens,non-Tech,2,81195,79.81
134289272858672,2022-07-24,designer,Boeing,non-Tech,4,79734,76.76
134289272858720,2022-11-11,trainee,Boeing,non-Tech,3,75333,79.42
134289272858768,2022-12-29,designer,Boeing,non-Tech,1,67085,77.66
134289272858816,2022-02-25,designer,Boeing,non-Tech,2,76737,96.22
134289272858864,2022-07-07,mechanic,Siemens,non-Tech,,83871,71.82
134289272858912,2022-12-14,platform engineer,Apple,Tech,2,80202,76.69
134289272858960,2022-07-30,trainee,Siemens,non-Tech,3,76692,87.83
134289272859008,2022-07-23,mechanic,Siemens,non-Tech,2,89116,76.96
134289272859056,2022-11-17,database engineer,Apple,Tech,4,79668,82.85
134289272859104,2022-11-17,trainee,Siemens,non-Tech,1,83498,62.43
134289272859152,2022-12-09,database engineer,Apple,Tech,3,84976,80.78
134289272859200,2022-11-11,devops engineer,Apple,Tech,1,68128,78.73
134289272859248,2022-11-23,eletrician,Siemens,non-Tech,2,69057,99.28
134289272859296,2022-06-23,mechanic,Siemens,non-Tech,1,73842,95.31
134289272859344,,trainee,Siemens,non-Tech,1,67769,82.43
134289272859392,,trainee,Siemens,non-Tech,1,68154,80.77
134289272859440,2022-09-03,trainee,Siemens,non-Tech,2,85568,91.04
134289272859488,2022-10-13,mechanic,Siemens,non-Tech,2,91717,95.83
134289272859536,2022-09-17,devops engineer,Apple,Tech,3,89432,79.24
134289272859584,2022-06-11,devops engineer,Apple,Tech,2,72812,86.12
134289272859632,2022-08-12,trainee,Siemens,non-Tech,1,74224,76.86
134289272859680,2022-12-01,designer,Boeing,non-Tech,2,75669,79.34
134289272859728,2022-12-01,database engineer,Apple,Tech,2,78373,67.71
134289272859776,2022-07-07,platform engineer,Apple,Tech,1,92120,87.44
134289272859824,2022-10-07,mechanic,Siemens,non-Tech,,72454,78.05
134289272859872,2022-06-12,mechanic,Siemens,non-Tech,1,92640,80.21
134289272859920,2022-09-03,mechanic,Siemens,non-Tech,1,80509,68.32
134289272859968,2022-09-06,database engineer,Apple,Tech,2,78738,68.53
134289272860016,2022-12-05,mechanic,Boeing,non-Tech,3,80425,96.83
134289272860064,2022-12-13,eletrician,Siemens,non-Tech,1,82426,90.42
134289272860112,,designer,Boeing,non-Tech,2,,76.76
134289272860160,2022-08-16,eletrician,Siemens,non-Tech,1,85431,76.17
134289272860208,2022-09-21,designer,Boeing,non-Tech,2,87581,87.23
134289272860256,2022-09-28,devops engineer,Apple,Tech,3,,86.88
134289272860304,2022-07-09,mechanic,Siemens,non-Tech,4,93022,64.66
134289272860352,2022-11-06,platform engineer,Apple,Tech,2,71901,
134289272860400,2022-08-14,mechanic,Boeing,non-Tech,4,66131,82.19
134289272860448,2022-10-23,database engineer,Apple,Tech,2,66927,78.07
134289272860496,2022-06-25,mechanic,Siemens,non-Tech,2,88610,85.32
134289272860544,2022-10-03,eletrician,Siemens,non-Tech,2,90522,64.0
134289272860592,2022-12-17,mechanic,Boeing,non-Tech,1,72724,80.5
134289272860640,2022-10-09,devops engineer,Apple,Tech,3,64125,71.32
134289272860688,2022-09-08,eletrician,Siemens,non-Tech,1,92799,87.99
134289272860736,2022-08-14,platform engineer,Apple,Tech,1,89124,91.78
134289272860784,2022-08-06,database engineer,Apple,Tech,1,91597,65.69
134289272860832,2022-04-24,database engineer,Apple,Tech,1,93869,71.55
134289272860880,2022-10-20,trainee,Boeing,non-Tech,2,90640,66.82
134289272860928,2022-07-21,mechanic,Boeing,non-Tech,3,73259,80.04
134289272860976,2022-11-15,database engineer,Apple,Tech,2,66379,82.93
134289272861024,2022-08-28,eletrician,Siemens,non-Tech,1,92496,68.73
134289272861072,2022-06-28,devops engineer,Apple,Tech,1,85621,81.36
134289272861120,2022-12-13,trainee,Boeing,non-Tech,3,84905,91.68
134289272861168,2022-09-04,platform engineer,Apple,Tech,1,66981,93.54
134289272861216,2022-10-31,eletrician,Siemens,non-Tech,2,85311,96.67
134289272861264,2022-07-16,devops engineer,Apple,Tech,2,78168,
134289272861312,2022-11-12,mechanic,Boeing,non-Tech,4,84333,83.25
134289272861360,2022-09-22,mechanic,Siemens,non-Tech,1,73888,92.61
134289272861408,2022-07-15,database engineer,Apple,Tech,1,76800,89.27
134289272861456,2022-06-01,trainee,Boeing,non-Tech,1,87194,79.04
134289272861504,2022-10-16,trainee,Boeing,non-Tech,2,82140,80.75
134289272861552,2022-12-27,trainee,Siemens,non-Tech,2,82010,83.4
134289272861600,2022-08-19,database engineer,Apple,Tech,4,93083,66.38
134289272861648,2022-12-14,platform engineer,Apple,Tech,1,61095,64.94
134289272861696,2022-06-30,trainee,Siemens,non-Tech,2,88825,82.83
134289272861744,2022-08-08,trainee,Boeing,non-Tech,3,77582,79.73
134289272861792,2022-11-23,platform engineer,Apple,Tech,1,,61.81
134289272861840,2022-12-25,platform engineer,Apple,Tech,1,87997,70.21
134289272861888,2022-06-16,platform engineer,Apple,Tech,3,86292,83.82
134289272861936,2022-10-15,platform engineer,Apple,Tech,2,80395,79.82
134289272861984,2022-11-08,devops engineer,Apple,Tech,2,81665,70.07
134289272862032,2022-07-06,eletrician,Siemens,non-Tech,2,85446,98.85
134289272862080,2022-12-27,platform engineer,Apple,Tech,2,89304,84.06
134289272862128,2022-09-04,trainee,Boeing,non-Tech,5,96534,94.54
134289272862176,2022-10-07,database engineer,Apple,Tech,2,66463,66.67
134289272862224,2022-07-09,mechanic,Siemens,non-Tech,2,70349,67.37
134289272862272,2022-08-27,trainee,Boeing,non-Tech,,86188,84.93
134289272862320,2022-11-09,designer,Boeing,non-Tech,3,70686,92.29
134289272862368,2022-01-13,mechanic,Boeing,non-Tech,1,81055,79.43
134289272862416,2022-08-13,database engineer,Apple,Tech,2,71755,74.35
134289272862464,2022-12-18,devops engineer,Apple,Tech,3,78152,65.79
134289272862512,2022-12-25,mechanic,Siemens,non-Tech,2,61779,90.97
134289272862560,2022-12-21,eletrician,Siemens,non-Tech,2,61457,97.02
134289272862608,2022-12-05,eletrician,Siemens,non-Tech,5,90371,88.9
134289272862656,2022-11-24,eletrician,Siemens,non-Tech,1,74243,68.96
134289272862704,2022-11-19,designer,Boeing,non-Tech,2,61485,85.33
134289272862752,2022-11-23,designer,Boeing,non-Tech,1,,79.51
134289272862800,2022-07-20,designer,Boeing,non-Tech,1,69383,78.28
134289272862848,2022-06-09,eletrician,Siemens,non-Tech,2,81934,90.01
134289272862896,2022-12-27,devops engineer,Apple,Tech,3,85477,83.24
134289272862944,2022-11-13,eletrician,Siemens,non-Tech,3,80762,87.96
134289272862992,2022-10-19,trainee,Siemens,non-Tech,,93634,86.1
134289272863040,2022-12-14,eletrician,Siemens,non-Tech,2,91249,70.1
134289272863088,2022-12-01,devops engineer,Apple,Tech,2,,72.46
134289272863136,2022-09-01,devops engineer,Apple,Tech,2,68277,73.25
134289272863184,2022-11-17,devops engineer,Apple,Tech,1,78512,
134289272863232,2022-09-01,devops engineer,Apple,Tech,3,82198,84.46
134289272863280,2022-10-24,devops engineer,Apple,Tech,1,68682,63.4
134289272863328,2022-12-07,mechanic,Siemens,non-Tech,3,78898,63.21
134289272863376,2022-12-24,devops engineer,Apple,Tech,2,83796,86.06
134289272863424,2022-11-26,database engineer,Apple,Tech,1,91834,76.68
134289272863472,2022-06-29,mechanic,Siemens,non-Tech,2,79439,73.35
134289272863520,2022-11-13,designer,Boeing,non-Tech,1,85194,82.02
134289272863568,2022-09-05,platform engineer,Apple,Tech,2,78049,81.49
134289272863616,2022-11-24,platform engineer,Apple,Tech,1,91230,
134289272863664,2022-08-26,trainee,Boeing,non-Tech,3,73668,92.14
134289272863712,2022-07-31,trainee,Siemens,non-Tech,1,87966,66.98
134289272863760,2022-12-12,trainee,Boeing,non-Tech,3,97004,82.8
134289272863808,2022-11-12,eletrician,Siemens,non-Tech,3,80181,79.75
134289272863856,2022-09-02,mechanic,Boeing,non-Tech,3,82532,75.31
134289272863904,2022-09-21,devops engineer,Apple,Tech,1,86613,81.78
134289272863952,2022-09-29,mechanic,Boeing,non-Tech,2,94576,76.65
134289272864000,2022-07-29,mechanic,Siemens,non-Tech,1,69334,95.43
134289272864048,2022-10-06,mechanic,Siemens,non-Tech,3,91286,83.86
134289272864096,2022-12-25,mechanic,Siemens,non-Tech,3,62959,
134289272864144,2022-10-03,trainee,Boeing,non-Tech,3,72267,90.06
134289272864192,2022-09-05,trainee,Siemens,non-Tech,2,82539,73.09
134289272864240,,mechanic,Boeing,non-Tech,1,,82.63
134289272864288,2022-11-23,mechanic,Siemens,non-Tech,3,90278,70.9
134289272864336,2022-03-23,platform engineer,Apple,Tech,3,76791,99.58
134289272864384,2022-12-16,database engineer,Apple,Tech,1,75812,85.89
134289272864432,2022-11-10,devops engineer,Apple,Tech,3,64704,92.02
134289272864480,2022-12-19,trainee,Siemens,non-Tech,1,79403,82.58
134289272864528,2022-07-24,trainee,Siemens,non-Tech,,60832,96.68
134289272864576,2022-07-06,trainee,Siemens,non-Tech,3,89677,79.83
134289272864624,2022-11-23,trainee,Siemens,non-Tech,2,70439,80.57
134289272864672,,designer,Boeing,non-Tech,1,82097,66.47
134289272864720,2022-08-25,trainee,Boeing,non-Tech,2,76285,77.47
134289272537152,2022-07-19,mechanic,Siemens,non-Tech,1,75411,82.86
134289272537200,2022-09-29,devops engineer,Apple,Tech,3,82792,87.21
134289272537248,2022-11-12,platform engineer,Apple,Tech,2,88537,83.17
134289272537296,2022-09-25,eletrician,Siemens,non-Tech,2,76400,71.48
134289272537344,2022-05-28,mechanic,Siemens,non-Tech,2,82764,80.34
134289272537392,2023-01-01,designer,Boeing,non-Tech,2,85198,75.03
134289272537440,2022-09-23,trainee,Boeing,non-Tech,2,89513,81.07
134289272537488,2022-12-26,devops engineer,Apple,Tech,2,96277,66.06
134289272537536,2022-06-26,trainee,Boeing,non-Tech,3,86057,87.5
134289272537584,2022-07-08,eletrician,Siemens,non-Tech,1,90054,75.83
134289272537632,2022-10-19,trainee,Siemens,non-Tech,2,75861,92.22
134289272537680,2022-10-10,mechanic,Siemens,non-Tech,3,,79.27
134289272537728,2022-10-23,platform engineer,Apple,Tech,2,96511,88.52
134289272537776,2022-12-31,devops engineer,Apple,Tech,2,78651,69.02
134289272537824,2022-12-20,devops engineer,Apple,Tech,3,93462,76.82
134289272537872,2022-12-21,mechanic,Boeing,non-Tech,2,95041,85.98
134289272537920,2022-07-19,designer,Boeing,non-Tech,3,71544,78.49
134289272537968,2022-12-09,mechanic,Boeing,non-Tech,4,95644,78.89
134289272538016,2022-12-05,eletrician,Siemens,non-Tech,3,82530,74.59
134289272538064,,eletrician,Siemens,non-Tech,1,99632,88.97
134289272538112,2022-12-14,trainee,Boeing,non-Tech,2,68901,85.95
134289272538160,2022-10-27,platform engineer,Apple,Tech,3,84127,80.09
134289272538208,2022-09-17,eletrician,Siemens,non-Tech,3,84233,80.18
134289272538256,2022-10-04,platform engineer,Apple,Tech,1,80989,74.99
134289272538304,2022-05-15,devops engineer,Apple,Tech,1,93510,61.03
134289272538352,2022-08-06,trainee,Boeing,non-Tech,1,74506,93.87
134289272538400,2022-09-17,designer,Boeing,non-Tech,3,79407,81.95
134289272538448,2022-12-23,designer,Boeing,non-Tech,2,75269,78.69
134289272538496,2022-09-15,designer,Boeing,non-Tech,3,91204,78.45
134289272538544,2022-03-15,mechanic,Boeing,non-Tech,4,79648,95.59
134289272538592,2022-11-25,eletrician,Siemens,non-Tech,2,81949,
134289272538640,,platform engineer,Apple,Tech,2,75601,77.31
134289272538688,2022-11-03,trainee,Siemens,non-Tech,2,80549,77.22
134289272538736,2022-10-12,platform engineer,Apple,Tech,2,62057,77.59
134289272538784,2022-11-20,devops engineer,Apple,Tech,1,78262,87.5
134289272538832,2022-11-07,eletrician,Siemens,non-Tech,2,81930,73.04
134289272538880,2022-10-24,database engineer,Apple,Tech,2,,87.61
134289272538928,2022-06-02,eletrician,Siemens,non-Tech,1,71446,68.56
134289272538976,2022-12-28,eletrician,Siemens,non-Tech,2,75566,81.86
134289272539024,2022-08-02,eletrician,Siemens,non-Tech,2,75139,67.29
134289272539072,2022-10-28,mechanic,Boeing,non-Tech,3,76736,83.62
134289272539120,2022-05-20,mechanic,Boeing,non-Tech,2,67723,81.57
134289272539168,2022-12-22,eletrician,Siemens,non-Tech,1,77274,75.14
134289272539216,2022-08-14,trainee,Boeing,non-Tech,2,88869,95.98
134289272539264,2022-11-05,eletrician,Siemens,non-Tech,1,91008,90.4
134289272539312,2022-12-06,platform engineer,Apple,Tech,3,79260,64.65
134289272539360,2022-12-23,mechanic,Boeing,non-Tech,,66582,62.53
134289272539408,2022-08-31,eletrician,Siemens,non-Tech,3,91969,83.62
134289272539456,2022-12-09,devops engineer,Apple,Tech,2,71705,62.42
134289272539504,2022-09-29,mechanic,Boeing,non-Tech,,,71.22
134289272539552,2022-06-14,trainee,Boeing,non-Tech,2,67150,60.08
134289272539600,2022-11-03,database engineer,Apple,Tech,1,90322,81.65
134289272539648,2022-06-12,mechanic,Siemens,non-Tech,2,75062,
134289272539696,2022-12-07,devops engineer,Apple,Tech,1,78361,97.02
134289272539744,2022-10-07,trainee,Siemens,non-Tech,3,63851,79.78
134289272539792,2022-12-06,mechanic,Boeing,non-Tech,1,84369,77.76
134289272539840,2022-12-09,designer,Boeing,non-Tech,4,90483,67.53
134289272539888,2022-11-18,database engineer,Apple,Tech,1,94562,83.93
134289272539936,2022-10-19,trainee,Siemens,non-Tech,2,73790,74.83
134289272539984,2022-06-01,platform engineer,Apple,Tech,1,96217,88.69
134289272540032,2022-10-25,eletrician,Siemens,non-Tech,2,75224,73.36
134289272540080,2022-10-10,devops engineer,Apple,Tech,3,84735,81.34
134289272540128,2022-12-20,trainee,Siemens,non-Tech,3,86321,75.71
134289272540176,2022-10-26,devops engineer,Apple,Tech,3,75178,80.13
134289272540224,2022-10-31,eletrician,Siemens,non-Tech,2,86678,79.37
134289272540272,2022-08-07,platform engineer,Apple,Tech,3,72425,81.75
134289272540320,2022-07-15,mechanic,Boeing,non-Tech,2,82665,74.6
134289272540368,2022-12-11,mechanic,Siemens,non-Tech,2,,72.88
134289272540416,2022-11-21,trainee,Boeing,non-Tech,1,70458,84.91
134289272540464,2022-04-27,devops engineer,Apple,Tech,1,68440,73.52
134289272540512,2022-07-10,devops engineer,Apple,Tech,4,76950,69.66
134289272540560,2022-08-25,eletrician,Siemens,non-Tech,1,77978,63.13
134289272540608,,designer,Boeing,non-Tech,,86287,80.56
134289272540656,2022-04-20,mechanic,Boeing,non-Tech,4,78780,87.31
134289272540704,2022-10-10,eletrician,Siemens,non-Tech,1,66111,90.43
134289272540752,2022-10-31,mechanic,Siemens,non-Tech,2,85709,66.15
134289272540800,2022-03-29,designer,Boeing,non-Tech,1,87725,81.1
134289272540848,2022-12-13,database engineer,Apple,Tech,2,86968,88.22
134289272540896,2022-10-20,trainee,Siemens,non-Tech,,90604,95.31
134289272540944,2022-07-07,platform engineer,Apple,Tech,2,79771,73.4
134289272540992,2022-06-04,trainee,Boeing,non-Tech,1,95743,91.5
134289272541040,2022-10-28,devops engineer,Apple,Tech,2,92279,93.67
134289272541088,2022-09-13,database engineer,Apple,Tech,1,91729,82.94
134289272541136,2022-11-12,database engineer,Apple,Tech,3,86288,93.71
134289272541184,2022-12-17,mechanic,Boeing,non-Tech,1,78498,81.67
134289272541232,2022-12-06,mechanic,Siemens,non-Tech,3,81906,73.6
134289272541280,2022-09-30,database engineer,Apple,Tech,1,78072,63.59
134289272541328,2022-10-24,mechanic,Boeing,non-Tech,2,66330,89.54
134289272541376,2022-10-09,trainee,Boeing,non-Tech,1,86999,83.21
134289272541424,2022-05-07,devops engineer,Apple,Tech,2,80907,72.86
134289272541472,2022-12-09,eletrician,Siemens,non-Tech,2,91000,69.56
134289272541520,2022-12-08,eletrician,Siemens,non-Tech,2,89232,80.68
134289272541568,2022-09-30,database engineer,Apple,Tech,3,85805,75.16
134289272541616,2022-10-14,devops engineer,Apple,Tech,2,72181,80.18
134289272541664,2022-12-21,eletrician,Siemens,non-Tech,3,85182,83.83
134289272541712,2022-10-02,database engineer,Apple,Tech,1,79520,80.19
134289272541760,2022-10-07,platform engineer,Apple,Tech,1,75850,
134289272541808,2022-12-17,mechanic,Siemens,non-Tech,4,90150,83.19
134289272541856,2022-06-07,mechanic,Siemens,non-Tech,1,66918,89.55
134289272541904,2022-08-04,mechanic,Siemens,non-Tech,1,68984,81.73
134289272541952,2022-09-25,eletrician,Siemens,non-Tech,1,73868,76.8
134289272542000,2022-11-05,designer,Boeing,non-Tech,2,73023,82.15
134289272542048,2022-05-05,trainee,Siemens,non-Tech,3,89770,86.71
134289272542096,2022-08-24,trainee,Siemens,non-Tech,1,84377,66.69
134289272542144,2022-12-02,trainee,Boeing,non-Tech,1,86208,93.32
134289272542192,2022-12-19,mechanic,Boeing,non-Tech,,86638,89.52
134289272542240,2022-07-14,database engineer,Apple,Tech,2,95189,88.91
134289272542288,2022-11-03,devops engineer,Apple,Tech,3,,86.55
134289272542336,2022-10-23,mechanic,Boeing,non-Tech,1,79300,80.07
134289272542384,2022-09-30,platform engineer,Apple,Tech,1,92198,66.05
134289272542432,2022-05-24,eletrician,Siemens,non-Tech,1,78826,78.97
134289272542480,,devops engineer,Apple,Tech,2,87773,90.97
134289272542528,2022-10-21,mechanic,Siemens,non-Tech,1,72246,86.14
134289272542576,2022-09-08,devops engineer,Apple,Tech,1,81163,92.35
134289272542624,2022-10-18,mechanic,Boeing,non-Tech,1,,91.89
134289272542672,2022-12-05,trainee,Siemens,non-Tech,2,83889,84.29
134289272542720,2022-09-28,devops engineer,Apple,Tech,3,63996,74.19
134289272542768,2022-08-27,mechanic,Boeing,non-Tech,4,69095,85.43
134289272542816,2022-12-08,trainee,Boeing,non-Tech,2,66654,92.48
134289272542864,,mechanic,Boeing,non-Tech,1,98044,80.38
134289272542912,2022-10-06,devops engineer,Apple,Tech,2,,96.61
134289272542960,2022-07-22,trainee,Boeing,non-Tech,1,73087,91.23
134289272543008,,platform engineer,Apple,Tech,1,90393,80.22
134289272543056,2022-09-24,designer,Boeing,non-Tech,4,94287,90.12
134289272543104,2022-11-26,devops engineer,Apple,Tech,1,76995,
134289272543152,2022-09-25,trainee,Boeing,non-Tech,2,67938,97.29
134289272543200,2022-11-27,trainee,Boeing,non-Tech,1,60922,72.52
134289272543248,2022-11-04,mechanic,Siemens,non-Tech,1,74363,79.31
134289272543296,2022-11-18,designer,Boeing,non-Tech,1,78855,
134289272543344,2022-06-03,trainee,Siemens,non-Tech,1,81337,73.9
134289272543392,2022-11-16,mechanic,Siemens,non-Tech,2,82240,81.03
134289272543440,2022-11-28,trainee,Boeing,non-Tech,2,89625,84.73
134289272543488,2022-11-21,mechanic,Boeing,non-Tech,2,80348,86.17
134289272543536,2022-11-28,trainee,Boeing,non-Tech,1,73259,76.45
134289272543584,2022-12-24,mechanic,Boeing,non-Tech,3,73978,88.81
134289272543632,2022-12-05,mechanic,Boeing,non-Tech,1,69337,85.37
134289272543680,2022-12-25,trainee,Siemens,non-Tech,2,,69.26
134289272543728,2022-11-25,trainee,Boeing,non-Tech,2,83018,80.75
134289272543776,2022-09-19,database engineer,Apple,Tech,,88555,67.58
134289272543824,2022-11-17,database engineer,Apple,Tech,1,70800,68.15
134289272543872,2022-05-31,database engineer,Apple,Tech,1,92885,82.54
134289272543920,2022-08-11,trainee,Boeing,non-Tech,3,67447,69.74
134289272543968,2022-08-21,database engineer,Apple,Tech,,71464,66.13
134289272544016,2022-07-27,mechanic,Boeing,non-Tech,1,82407,89.09
134289272544064,2022-11-01,trainee,Boeing,non-Tech,1,86950,78.82
134289272544112,2022-11-21,mechanic,Boeing,non-Tech,2,80234,76.01
134289272544160,2022-04-23,mechanic,Boeing,non-Tech,,62558,64.39
134289272544208,2022-03-23,trainee,Boeing,non-Tech,2,74414,87.2
134289272544256,2022-12-05,designer,Boeing,non-Tech,2,71007,88.16
134289272544304,2022-11-08,eletrician,Siemens,non-Tech,2,88418,
